< 121, 121, 121 > < 117, 117, 117 > < 114, 114, 114 > < 111, 111, 111 > < 109, 109, 109 > < 107, 107, 107 > < 106, 106, 106 > < 104, 104, 104 > < 103, 103, 103 > < 103, 103, 103 > < 102, 102, 102 > < 102, 102, 102 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 102, 101, 101 > < 102, 102, 101 > < 102, 102, 101 > < 103, 103, 102 > < 103, 103, 102 > < 104, 104, 102 > < 105, 105, 102 > < 105, 105, 102 > < 105, 105, 102 > < 105, 105, 102 > < 105, 105, 102 > < 105, 105, 102 > < 105, 105, 102 > < 104, 104, 102 > < 103, 103, 102 > < 103, 103, 102 > < 102, 102, 101 > < 102, 102, 101 > < 102, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 101, 101, 101 > < 102, 101, 101 > < 102, 101, 101 > < 103, 102, 101 > < 103, 102, 102 > < 104, 102, 102 > < 104, 103, 103 > < 105, 103, 103 > < 106, 104, 104 > < 107, 105, 104 > < 107, 105, 105 > < 108, 106, 106 > < 109, 107, 107 > < 110, 109, 109 > < 112, 110, 110 > < 114, 112, 112 > < 116, 115, 114 > < 119, 118, 117 > < 122, 122, 121 > 
< 117, 117, 117 > < 109, 109, 109 > < 103, 103, 103 > < 98, 98, 98 > < 94, 94, 94 > < 90, 90, 90 > < 87, 87, 87 > < 84, 84, 84 > < 82, 82, 82 > < 81, 81, 81 > < 80, 80, 80 > < 79, 79, 79 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 79, 78, 78 > < 80, 79, 78 > < 80, 80, 78 > < 81, 81, 79 > < 82, 82, 80 > < 84, 84, 80 > < 85, 85, 81 > < 86, 86, 81 > < 87, 86, 81 > < 87, 86, 81 > < 87, 86, 81 > < 86, 86, 81 > < 85, 85, 81 > < 84, 84, 80 > < 82, 82, 80 > < 81, 81, 79 > < 80, 80, 78 > < 80, 79, 78 > < 79, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 78, 78, 78 > < 79, 78, 78 > < 80, 78, 78 > < 81, 79, 78 > < 82, 80, 79 > < 83, 80, 80 > < 84, 81, 81 > < 86, 82, 82 > < 88, 84, 83 > < 89, 85, 84 > < 90, 86, 86 > < 92, 88, 88 > < 94, 90, 90 > < 96, 93, 93 > < 99, 96, 96 > < 103, 100, 100 > < 107, 105, 104 > < 112, 111, 110 > < 119, 118, 117 > 
< 114, 114, 114 > < 103, 103, 103 > < 94, 94, 94 > < 87, 87, 87 > < 81, 81, 81 > < 76, 76, 76 > < 71, 71, 71 > < 67, 67, 67 > < 64, 64, 64 > < 62, 62, 62 > < 61, 61, 61 > < 59, 59, 59 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 59, 58, 58 > < 60, 59, 58 > < 61, 61, 58 > < 63, 62, 59 > < 64, 64, 60 > < 66, 66, 61 > < 68, 68, 62 > < 70, 70, 63 > < 72, 71, 63 > < 73, 71, 63 > < 72, 71, 63 > < 70, 70, 63 > < 68, 68, 62 > < 66, 66, 61 > < 64, 64, 60 > < 63, 62, 59 > < 61, 61, 58 > < 60, 59, 58 > < 59, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 58, 58, 58 > < 59, 58, 58 > < 61, 58, 58 > < 62, 59, 58 > < 64, 60, 59 > < 65, 61, 61 > < 67, 63, 62 > < 70, 64, 64 > < 72, 66, 65 > < 74, 68, 67 > < 76, 70, 70 > < 79, 73, 73 > < 82, 76, 76 > < 85, 80, 80 > < 89, 85, 85 > < 94, 91, 90 > < 100, 97, 96 > < 107, 105, 104 > < 116, 115, 114 > 
< 111, 111, 111 > < 98, 98, 98 > < 87, 87, 87 > < 78, 78, 78 > < 70, 70, 70 > < 64, 64, 64 > < 58, 58, 58 > < 53, 53, 53 > < 49, 49, 49 > < 46, 46, 46 > < 44, 44, 44 > < 42, 42, 42 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 42, 41, 41 > < 43, 42, 41 > < 45, 44, 41 > < 47, 46, 42 > < 49, 49, 44 > < 52, 52, 45 > < 55, 55, 47 > < 58, 57, 48 > < 61, 59, 49 > < 62, 60, 49 > < 61, 59, 49 > < 58, 57, 48 > < 55, 55, 47 > < 52, 52, 45 > < 49, 49, 44 > < 47, 46, 42 > < 45, 44, 41 > < 43, 42, 41 > < 42, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 41, 41, 41 > < 42, 41, 41 > < 44, 41, 41 > < 46, 42, 41 > < 48, 44, 42 > < 50, 45, 44 > < 53, 47, 46 > < 56, 49, 48 > < 59, 52, 50 > < 62, 54, 53 > < 65, 57, 57 > < 69, 61, 60 > < 72, 65, 64 > < 76, 70, 69 > < 81, 76, 75 > < 87, 83, 82 > < 94, 91, 90 > < 103, 101, 100 > < 114, 113, 112 > 
